
INFORMATION: Bundle/bundlepackageleaflet75: Bundle.entry[0].resource.ofType(Composition).section[1].section[6].code.coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi' is unknown so the code cannot be validated
INFORMATION: Bundle/bundlepackageleaflet75: Bundle.entry[0].resource.ofType(Composition).section[1].section[7].code.coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi' is unknown so the code cannot be validated
INFORMATION: Bundle/bundlepackageleaflet75: Bundle.entry[0].resource.ofType(Composition).type.coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi' is unknown so the code cannot be validated
INFORMATION: Bundle/bundlepackageleaflet75: Bundle.entry[17].resource.ofType(ClinicalUseDefinition).indication.diseaseSymptomProcedure.concept.coding[0]: Code System URI 'http://terminology.hl7.org/CodeSystem/mdr' is unknown so the code cannot be validated
INFORMATION: Bundle/bundlepackageleaflet75: Bundle.entry[18].resource.ofType(ClinicalUseDefinition).contraindication.diseaseSymptomProcedure.concept.coding[0]: Code System URI 'http://terminology.hl7.org/CodeSystem/mdr' is unknown so the code cannot be validated
INFORMATION: Bundle/bundlepackageleaflet75: Bundle.entry[19].resource.ofType(ClinicalUseDefinition).interaction.interactant[0].item.ofType(CodeableConcept).coding[0]: Code System URI 'https://gsrs.ncats.nih.gov/ginas/app/beta/' is unknown so the code cannot be validated
INFORMATION: Bundle/bundlepackageleaflet75: Bundle.entry[1].resource.ofType(Organization).type[0].coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi' is unknown so the code cannot be validated
INFORMATION: Bundle/bundlepackageleaflet75: Bundle.entry[20].resource.ofType(ClinicalUseDefinition).interaction.interactant[0].item.ofType(CodeableConcept).coding[0]: Code System URI 'https://gsrs.ncats.nih.gov/ginas/app/beta/' is unknown so the code cannot be validated
INFORMATION: Bundle/bundlepackageleaflet75: Bundle.entry[22].resource.ofType(SubstanceDefinition).name[0].type.coding[0]: Code System URI 'https://gsrs.ncats.nih.gov/ginas/app/beta/' is unknown so the code cannot be validated
INFORMATION: Bundle/bundlepackageleaflet75: Bundle.entry[22].resource.ofType(SubstanceDefinition).status.coding[0]: Code System URI 'https://gsrs.ncats.nih.gov/ginas/app/beta/' is unknown so the code cannot be validated
INFORMATION: Bundle/bundlepackageleaflet75: Bundle.entry[2].resource.ofType(RegulatedAuthorization).type.coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi' is unknown so the code cannot be validated
INFORMATION: Bundle/bundlepackageleaflet75: Bundle.entry[3].resource.ofType(MedicinalProductDefinition).legalStatusOfSupply.coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi' is unknown so the code cannot be validated
INFORMATION: Bundle/bundlepackageleaflet75: Bundle.entry[3].resource.ofType(MedicinalProductDefinition).name[0].part[0].type.coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi/220000000000' is unknown so the code cannot be validated
INFORMATION: Bundle/bundlepackageleaflet75: Bundle.entry[3].resource.ofType(MedicinalProductDefinition).name[0].part[1].type.coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi/220000000000' is unknown so the code cannot be validated
INFORMATION: Bundle/bundlepackageleaflet75: Bundle.entry[3].resource.ofType(MedicinalProductDefinition).name[0].part[2].type.coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi/220000000000' is unknown so the code cannot be validated
INFORMATION: Bundle/bundlepackageleaflet75: Bundle.entry[3].resource.ofType(MedicinalProductDefinition).name[0].part[3].type.coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi/220000000000' is unknown so the code cannot be validated
INFORMATION: Bundle/bundlepackageleaflet75: Bundle.entry[3].resource.ofType(MedicinalProductDefinition).name[0].type.coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi/220000000000' is unknown so the code cannot be validated
INFORMATION: Bundle/bundlepackageleaflet75: Bundle.entry[4].resource.ofType(PackagedProductDefinition).packaging.material[0].coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi' is unknown so the code cannot be validated
INFORMATION: Bundle/bundlepackageleaflet75: Bundle.entry[4].resource.ofType(PackagedProductDefinition).packaging.type.coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi' is unknown so the code cannot be validated
INFORMATION: Bundle/bundlepackageleaflet75: Bundle.entry[4].resource.ofType(PackagedProductDefinition).type.coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi' is unknown so the code cannot be validated
INFORMATION: Bundle/bundlepackageleaflet75: Bundle.entry[5].resource.ofType(AdministrableProductDefinition).administrableDoseForm.coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi/200000000006' is unknown so the code cannot be validated
INFORMATION: Bundle/bundlepackageleaflet75: Bundle.entry[5].resource.ofType(AdministrableProductDefinition).routeOfAdministration[0].code.coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi/100000073345' is unknown so the code cannot be validated
INFORMATION: Bundle/bundlepackageleaflet75: Bundle.entry[5].resource.ofType(AdministrableProductDefinition).routeOfAdministration[0].targetSpecies[0].code.coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi' is unknown so the code cannot be validated
INFORMATION: Bundle/bundlepackageleaflet75: Bundle.entry[5].resource.ofType(AdministrableProductDefinition).unitOfPresentation.coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi' is unknown so the code cannot be validated
INFORMATION: Bundle/bundlepackageleaflet75: Bundle.entry[6].resource.ofType(ManufacturedItemDefinition).manufacturedDoseForm.coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi/200000000006' is unknown so the code cannot be validated
INFORMATION: Bundle/bundlepackageleaflet75: Bundle.entry[6].resource.ofType(ManufacturedItemDefinition).unitOfPresentation.coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi' is unknown so the code cannot be validated
INFORMATION: ClinicalUseDefinition/4e922ec1-a398-4a78-8381-3729422b7602: ClinicalUseDefinition.indication.diseaseSymptomProcedure.concept.coding[0]: Code System URI 'http://terminology.hl7.org/CodeSystem/mdr' is unknown so the code cannot be validated
INFORMATION: ClinicalUseDefinition/83f4a22f-9e5e-4941-9fdb-339a0f1f2055: ClinicalUseDefinition.contraindication.diseaseSymptomProcedure.concept.coding[0]: Code System URI 'http://terminology.hl7.org/CodeSystem/mdr' is unknown so the code cannot be validated
INFORMATION: ClinicalUseDefinition/e60575aa-e7b3-4461-a456-d310514f4041: ClinicalUseDefinition.interaction.interactant[0].item.ofType(CodeableConcept).coding[0]: Code System URI 'https://gsrs.ncats.nih.gov/ginas/app/beta/' is unknown so the code cannot be validated
INFORMATION: ClinicalUseDefinition/f7d8f2a0-27eb-4e37-8036-58f3d5aa6537: ClinicalUseDefinition.interaction.interactant[0].item.ofType(CodeableConcept).coding[0]: Code System URI 'https://gsrs.ncats.nih.gov/ginas/app/beta/' is unknown so the code cannot be validated
INFORMATION: ClinicalUseDefinition/undesirableEffectanemia: ClinicalUseDefinition.undesirableEffect.symptomConditionEffect.concept.coding[0]: Code System URI 'http://terminology.hl7.org/CodeSystem/mdr' is unknown so the code cannot be validated
INFORMATION: Composition/e63f72b2-993f-48b1-b7cb-539b1ed71571: Composition.section[0].code.coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi' is unknown so the code cannot be validated
INFORMATION: Composition/e63f72b2-993f-48b1-b7cb-539b1ed71571: Composition.section[1].code.coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi' is unknown so the code cannot be validated
INFORMATION: Composition/e63f72b2-993f-48b1-b7cb-539b1ed71571: Composition.section[1].section[0].code.coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi' is unknown so the code cannot be validated
INFORMATION: Composition/e63f72b2-993f-48b1-b7cb-539b1ed71571: Composition.section[1].section[1].code.coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi' is unknown so the code cannot be validated
INFORMATION: Composition/e63f72b2-993f-48b1-b7cb-539b1ed71571: Composition.section[1].section[2].code.coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi' is unknown so the code cannot be validated
INFORMATION: Composition/e63f72b2-993f-48b1-b7cb-539b1ed71571: Composition.section[1].section[3].code.coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi' is unknown so the code cannot be validated
INFORMATION: Composition/e63f72b2-993f-48b1-b7cb-539b1ed71571: Composition.section[1].section[4].code.coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi' is unknown so the code cannot be validated
INFORMATION: Composition/e63f72b2-993f-48b1-b7cb-539b1ed71571: Composition.section[1].section[5].code.coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi' is unknown so the code cannot be validated
INFORMATION: Composition/e63f72b2-993f-48b1-b7cb-539b1ed71571: Composition.section[1].section[6].code.coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi' is unknown so the code cannot be validated
INFORMATION: Composition/e63f72b2-993f-48b1-b7cb-539b1ed71571: Composition.section[1].section[7].code.coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi' is unknown so the code cannot be validated
INFORMATION: Composition/e63f72b2-993f-48b1-b7cb-539b1ed71571: Composition.type.coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi' is unknown so the code cannot be validated
INFORMATION: ManufacturedItemDefinition/3214f286-b8ec-4ef5-bc8d-0aec39d97468: ManufacturedItemDefinition.manufacturedDoseForm.coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi/200000000006' is unknown so the code cannot be validated
INFORMATION: ManufacturedItemDefinition/3214f286-b8ec-4ef5-bc8d-0aec39d97468: ManufacturedItemDefinition.unitOfPresentation.coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi' is unknown so the code cannot be validated
INFORMATION: MedicinalProductDefinition/800a51a2-d81d-49a4-a4eb-f2417d301837: MedicinalProductDefinition.legalStatusOfSupply.coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi' is unknown so the code cannot be validated
INFORMATION: MedicinalProductDefinition/800a51a2-d81d-49a4-a4eb-f2417d301837: MedicinalProductDefinition.name[0].part[0].type.coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi/220000000000' is unknown so the code cannot be validated
INFORMATION: MedicinalProductDefinition/800a51a2-d81d-49a4-a4eb-f2417d301837: MedicinalProductDefinition.name[0].part[1].type.coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi/220000000000' is unknown so the code cannot be validated
INFORMATION: MedicinalProductDefinition/800a51a2-d81d-49a4-a4eb-f2417d301837: MedicinalProductDefinition.name[0].part[2].type.coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi/220000000000' is unknown so the code cannot be validated
INFORMATION: MedicinalProductDefinition/800a51a2-d81d-49a4-a4eb-f2417d301837: MedicinalProductDefinition.name[0].part[3].type.coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi/220000000000' is unknown so the code cannot be validated
INFORMATION: MedicinalProductDefinition/800a51a2-d81d-49a4-a4eb-f2417d301837: MedicinalProductDefinition.name[0].type.coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi/220000000000' is unknown so the code cannot be validated
INFORMATION: Organization/d71bf884-90eb-47f9-81b7-fa81ecec7e75: Organization.type[0].coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi' is unknown so the code cannot be validated
INFORMATION: PackagedProductDefinition/eb8392a6-2cec-4ff3-9d9e-7c5f4ae3786d: PackagedProductDefinition.packaging.material[0].coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi' is unknown so the code cannot be validated
INFORMATION: PackagedProductDefinition/eb8392a6-2cec-4ff3-9d9e-7c5f4ae3786d: PackagedProductDefinition.packaging.type.coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi' is unknown so the code cannot be validated
INFORMATION: PackagedProductDefinition/eb8392a6-2cec-4ff3-9d9e-7c5f4ae3786d: PackagedProductDefinition.type.coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi' is unknown so the code cannot be validated
INFORMATION: RegulatedAuthorization/297e405a-b6f9-4273-bc01-ae031efe47f8: RegulatedAuthorization.type.coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi' is unknown so the code cannot be validated
INFORMATION: StructureDefinition/MedicinalProductDefinition-uv-epi: StructureDefinition.differential.element[21].pattern.ofType(CodeableConcept).coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi/220000000000' is unknown so the code cannot be validated
INFORMATION: StructureDefinition/MedicinalProductDefinition-uv-epi: StructureDefinition.differential.element[25].pattern.ofType(CodeableConcept).coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi/220000000000' is unknown so the code cannot be validated
INFORMATION: StructureDefinition/MedicinalProductDefinition-uv-epi: StructureDefinition.differential.element[28].pattern.ofType(CodeableConcept).coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi/220000000000' is unknown so the code cannot be validated
INFORMATION: StructureDefinition/MedicinalProductDefinition-uv-epi: StructureDefinition.differential.element[31].pattern.ofType(CodeableConcept).coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi/220000000000' is unknown so the code cannot be validated
INFORMATION: StructureDefinition/MedicinalProductDefinition-uv-epi: StructureDefinition.differential.element[34].pattern.ofType(CodeableConcept).coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi/220000000000' is unknown so the code cannot be validated
INFORMATION: StructureDefinition/MedicinalProductDefinition-uv-epi: StructureDefinition.snapshot.element[60].pattern.ofType(CodeableConcept).coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi/220000000000' is unknown so the code cannot be validated
INFORMATION: StructureDefinition/MedicinalProductDefinition-uv-epi: StructureDefinition.snapshot.element[72].pattern.ofType(CodeableConcept).coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi/220000000000' is unknown so the code cannot be validated
INFORMATION: StructureDefinition/MedicinalProductDefinition-uv-epi: StructureDefinition.snapshot.element[78].pattern.ofType(CodeableConcept).coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi/220000000000' is unknown so the code cannot be validated
INFORMATION: StructureDefinition/MedicinalProductDefinition-uv-epi: StructureDefinition.snapshot.element[84].pattern.ofType(CodeableConcept).coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi/220000000000' is unknown so the code cannot be validated
INFORMATION: StructureDefinition/MedicinalProductDefinition-uv-epi: StructureDefinition.snapshot.element[90].pattern.ofType(CodeableConcept).coding[0]: Code System URI 'https://spor.ema.europa.eu/rmswi/220000000000' is unknown so the code cannot be validated
INFORMATION: SubstanceDefinition/da33bd51-a726-4232-aaa0-4168b9bfe249: SubstanceDefinition.name[0].type.coding[0]: Code System URI 'https://gsrs.ncats.nih.gov/ginas/app/beta/' is unknown so the code cannot be validated
INFORMATION: SubstanceDefinition/da33bd51-a726-4232-aaa0-4168b9bfe249: SubstanceDefinition.status.coding[0]: Code System URI 'https://gsrs.ncats.nih.gov/ginas/app/beta/' is unknown so the code cannot be validated
WARNING: AdministrableProductDefinition/373b9bf3-1fae-47a1-a7cd-230106def069: AdministrableProductDefinition.administrableDoseForm: [Unable to determine whether the provided codes are in the value set http://hl7.org/fhir/uv/emedicinal-product-info/ValueSet/PharmaceuticalDoseForm because the value set or a code system it depends on is not known to the validator, Code System URI 'https://spor.ema.europa.eu/rmswi/200000000006' is unknown so the code cannot be validated]
WARNING: AdministrableProductDefinition/373b9bf3-1fae-47a1-a7cd-230106def069: AdministrableProductDefinition.routeOfAdministration[0].code: [Unable to determine whether the provided codes are in the value set http://hl7.org/fhir/uv/emedicinal-product-info/ValueSet/routeOfAdministration because the value set or a code system it depends on is not known to the validator, Code System URI 'https://spor.ema.europa.eu/rmswi/100000073345' is unknown so the code cannot be validated]
WARNING: Bundle/bundlepackageleaflet75: Bundle.entry[0].resource.ofType(Composition).type: [Code System URI 'https://spor.ema.europa.eu/rmswi' is unknown so the code cannot be validated]
WARNING: Bundle/bundlepackageleaflet75: Bundle.entry[24]: Entry 'urn:uuid:09c13040-8fd5-4818-972d-f01d4ee169b6' isn't reachable by traversing forwards from first Bundle entry, and isn't a resource type that is typically used that way - check this is not missed somewhere
WARNING: Bundle/bundlepackageleaflet75: Bundle.entry[24]: Entry 'urn:uuid:1c10b441-6bd3-40b8-b14b-514e7c2f79d0' isn't reachable by traversing forwards from first Bundle entry, and isn't a resource type that is typically used that way - check this is not missed somewhere
WARNING: Bundle/bundlepackageleaflet75: Bundle.entry[24]: Entry 'urn:uuid:1cdfb0bc-55f0-43ff-b750-8f3a0d9970bd' isn't reachable by traversing forwards from first Bundle entry, and isn't a resource type that is typically used that way - check this is not missed somewhere
WARNING: Bundle/bundlepackageleaflet75: Bundle.entry[24]: Entry 'urn:uuid:297e405a-b6f9-4273-bc01-ae031efe47f8' isn't reachable by traversing forwards from first Bundle entry, and isn't a resource type that is typically used that way - check this is not missed somewhere
WARNING: Bundle/bundlepackageleaflet75: Bundle.entry[24]: Entry 'urn:uuid:373b9bf3-1fae-47a1-a7cd-230106def069' isn't reachable by traversing forwards from first Bundle entry, and isn't a resource type that is typically used that way - check this is not missed somewhere
WARNING: Bundle/bundlepackageleaflet75: Bundle.entry[24]: Entry 'urn:uuid:4e922ec1-a398-4a78-8381-3729422b7602' isn't reachable by traversing forwards from first Bundle entry, and isn't a resource type that is typically used that way - check this is not missed somewhere
WARNING: Bundle/bundlepackageleaflet75: Bundle.entry[24]: Entry 'urn:uuid:745c01bc-936e-45ca-9880-57e97608f43e' isn't reachable by traversing forwards from first Bundle entry, and isn't a resource type that is typically used that way - check this is not missed somewhere
WARNING: Bundle/bundlepackageleaflet75: Bundle.entry[24]: Entry 'urn:uuid:7a3c0b14-2473-4541-9e45-a24d24cceddf' isn't reachable by traversing forwards from first Bundle entry, and isn't a resource type that is typically used that way - check this is not missed somewhere
WARNING: Bundle/bundlepackageleaflet75: Bundle.entry[24]: Entry 'urn:uuid:83f4a22f-9e5e-4941-9fdb-339a0f1f2055' isn't reachable by traversing forwards from first Bundle entry, and isn't a resource type that is typically used that way - check this is not missed somewhere
WARNING: Bundle/bundlepackageleaflet75: Bundle.entry[24]: Entry 'urn:uuid:a4b7b60c-998f-4f93-89c7-860396af0fe3' isn't reachable by traversing forwards from first Bundle entry, and isn't a resource type that is typically used that way - check this is not missed somewhere
WARNING: Bundle/bundlepackageleaflet75: Bundle.entry[24]: Entry 'urn:uuid:a88891dc-7e9e-4d84-b462-95e53de3b6a6' isn't reachable by traversing forwards from first Bundle entry, and isn't a resource type that is typically used that way - check this is not missed somewhere
WARNING: Bundle/bundlepackageleaflet75: Bundle.entry[24]: Entry 'urn:uuid:ac21a804-cafa-41ff-b644-a14c8003edeb' isn't reachable by traversing forwards from first Bundle entry, and isn't a resource type that is typically used that way - check this is not missed somewhere
WARNING: Bundle/bundlepackageleaflet75: Bundle.entry[24]: Entry 'urn:uuid:ceba5cd1-321f-4bc3-b203-92d97fcf472e' isn't reachable by traversing forwards from first Bundle entry, and isn't a resource type that is typically used that way - check this is not missed somewhere
WARNING: Bundle/bundlepackageleaflet75: Bundle.entry[24]: Entry 'urn:uuid:da33bd51-a726-4232-aaa0-4168b9bfe249' isn't reachable by traversing forwards from first Bundle entry, and isn't a resource type that is typically used that way - check this is not missed somewhere
WARNING: Bundle/bundlepackageleaflet75: Bundle.entry[24]: Entry 'urn:uuid:e60575aa-e7b3-4461-a456-d310514f4041' isn't reachable by traversing forwards from first Bundle entry, and isn't a resource type that is typically used that way - check this is not missed somewhere
WARNING: Bundle/bundlepackageleaflet75: Bundle.entry[24]: Entry 'urn:uuid:eb8392a6-2cec-4ff3-9d9e-7c5f4ae3786d' isn't reachable by traversing forwards from first Bundle entry, and isn't a resource type that is typically used that way - check this is not missed somewhere
WARNING: Bundle/bundlepackageleaflet75: Bundle.entry[24]: Entry 'urn:uuid:eee155e8-e442-491d-9a82-7af3cefac57f' isn't reachable by traversing forwards from first Bundle entry, and isn't a resource type that is typically used that way - check this is not missed somewhere
WARNING: Bundle/bundlepackageleaflet75: Bundle.entry[24]: Entry 'urn:uuid:f7d8f2a0-27eb-4e37-8036-58f3d5aa6537' isn't reachable by traversing forwards from first Bundle entry, and isn't a resource type that is typically used that way - check this is not missed somewhere
WARNING: Bundle/bundlepackageleaflet75: Bundle.entry[24]: Entry 'urn:uuid:fbf58407-83d3-42db-be3d-506b2006d431' isn't reachable by traversing forwards from first Bundle entry, and isn't a resource type that is typically used that way - check this is not missed somewhere
WARNING: Bundle/bundlepackageleaflet75: Bundle.entry[5].resource.ofType(AdministrableProductDefinition).administrableDoseForm: [Unable to determine whether the provided codes are in the value set http://hl7.org/fhir/uv/emedicinal-product-info/ValueSet/PharmaceuticalDoseForm because the value set or a code system it depends on is not known to the validator, Code System URI 'https://spor.ema.europa.eu/rmswi/200000000006' is unknown so the code cannot be validated]
WARNING: Bundle/bundlepackageleaflet75: Bundle.entry[5].resource.ofType(AdministrableProductDefinition).routeOfAdministration[0].code: [Unable to determine whether the provided codes are in the value set http://hl7.org/fhir/uv/emedicinal-product-info/ValueSet/routeOfAdministration because the value set or a code system it depends on is not known to the validator, Code System URI 'https://spor.ema.europa.eu/rmswi/100000073345' is unknown so the code cannot be validated]
WARNING: Bundle/bundlepackageleaflet75: Bundle.entry[6].resource.ofType(ManufacturedItemDefinition).manufacturedDoseForm: [Unable to determine whether the provided codes are in the value set http://hl7.org/fhir/uv/emedicinal-product-info/ValueSet/PharmaceuticalDoseForm because the value set or a code system it depends on is not known to the validator, Code System URI 'https://spor.ema.europa.eu/rmswi/200000000006' is unknown so the code cannot be validated]
WARNING: Composition/e63f72b2-993f-48b1-b7cb-539b1ed71571: Composition.type: [Code System URI 'https://spor.ema.europa.eu/rmswi' is unknown so the code cannot be validated]
WARNING: ManufacturedItemDefinition/3214f286-b8ec-4ef5-bc8d-0aec39d97468: ManufacturedItemDefinition.manufacturedDoseForm: [Unable to determine whether the provided codes are in the value set http://hl7.org/fhir/uv/emedicinal-product-info/ValueSet/PharmaceuticalDoseForm because the value set or a code system it depends on is not known to the validator, Code System URI 'https://spor.ema.europa.eu/rmswi/200000000006' is unknown so the code cannot be validated]
WARNING: StructureDefinition/AdministrableProductDefinition-uv-epi: StructureDefinition: Rule sdf-29: 'Elements in Resources must have a min cardinality or 0 or 1 and a max cardinality of 1 or *' Failed
WARNING: StructureDefinition/Bundle-uv-epi: StructureDefinition.snapshot.element[0]: Rule eld-27: 'Mappings SHOULD be unique by key' Failed
WARNING: StructureDefinition/Bundle-uv-epi: StructureDefinition.snapshot.element[117]: Rule eld-27: 'Mappings SHOULD be unique by key' Failed
WARNING: StructureDefinition/Bundle-uv-epi: StructureDefinition.snapshot.element[181]: Rule eld-27: 'Mappings SHOULD be unique by key' Failed
WARNING: StructureDefinition/Bundle-uv-epi: StructureDefinition.snapshot.element[53]: Rule eld-27: 'Mappings SHOULD be unique by key' Failed
WARNING: StructureDefinition/Bundle-uv-epi: StructureDefinition: Rule sdf-29: 'Elements in Resources must have a min cardinality or 0 or 1 and a max cardinality of 1 or *' Failed
WARNING: StructureDefinition/ClinicalUseDefinition-contraindication-uv-epi: StructureDefinition: Rule sdf-29: 'Elements in Resources must have a min cardinality or 0 or 1 and a max cardinality of 1 or *' Failed
WARNING: StructureDefinition/ClinicalUseDefinition-indication-uv-epi: StructureDefinition: Rule sdf-29: 'Elements in Resources must have a min cardinality or 0 or 1 and a max cardinality of 1 or *' Failed
WARNING: StructureDefinition/ClinicalUseDefinition-interaction-uv-epi: StructureDefinition: Rule sdf-29: 'Elements in Resources must have a min cardinality or 0 or 1 and a max cardinality of 1 or *' Failed
WARNING: StructureDefinition/ClinicalUseDefinition-undesirableEffect-uv-epi: StructureDefinition: Rule sdf-29: 'Elements in Resources must have a min cardinality or 0 or 1 and a max cardinality of 1 or *' Failed
WARNING: StructureDefinition/ClinicalUseDefinition-warning-uv-epi: StructureDefinition: Rule sdf-29: 'Elements in Resources must have a min cardinality or 0 or 1 and a max cardinality of 1 or *' Failed
WARNING: StructureDefinition/Composition-uv-epi: StructureDefinition.snapshot.element[0]: Rule eld-27: 'Mappings SHOULD be unique by key' Failed
WARNING: StructureDefinition/Composition-uv-epi: StructureDefinition.snapshot.element[23]: Rule eld-27: 'Mappings SHOULD be unique by key' Failed
WARNING: StructureDefinition/Composition-uv-epi: StructureDefinition.snapshot.element[39].comment: The markdown contains content that appears to be an embedded HTML tag starting at 'To'. This will (or SHOULD) be escaped by the presentation layer. The content should be checked to confirm that this is the desired behaviour
WARNING: StructureDefinition/ManufacturedItemDefinition-uv-epi: StructureDefinition: Rule sdf-29: 'Elements in Resources must have a min cardinality or 0 or 1 and a max cardinality of 1 or *' Failed
WARNING: StructureDefinition/MedicinalProductDefinition-uv-epi: StructureDefinition.snapshot.element[0]: Rule eld-27: 'Mappings SHOULD be unique by key' Failed
WARNING: StructureDefinition/Organization-uv-epi: StructureDefinition.snapshot.element[0]: Rule eld-27: 'Mappings SHOULD be unique by key' Failed
WARNING: ValueSet.where(id = 'PharmaceuticalDoseForm'): Error from server: Unable to provide support for code system https://spor.ema.europa.eu/rmswi/200000000006
WARNING: ValueSet.where(id = 'VsRegulatedAuthorization'): Error from server: Unable to provide support for code system https://spor.ema.europa.eu/pmswi
WARNING: ValueSet.where(id = 'additionalMonitoringIndicator'): Error from server: Unable to provide support for code system http://example.org
